1.41958E-02 8.24922E-01 7.50458E-01 0.00000E+00 7.72972E-04
1.43672E-02 8.44313E-01 7.66288E-01 0.00000E+00 8.09415E-04
1.45386E-02 8.63908E-01 7.82198E-01 0.00000E+00 8.47155E-04
1.47100E-02 8.83707E-01 7.98187E-01 0.00000E+00 8.86106E-04
1.48815E-02 9.03709E-01 8.14252E-01 0.00000E+00 9.26289E-04
1.50529E-02 9.23913E-01 8.30387E-01 0.00000E+00 9.67762E-04
1.52244E-02 9.44318E-01 8.46589E-01 0.00000E+00 1.01059E-03
1.53959E-02 9.64923E-01 8.62856E-01 0.00000E+00 1.05474E-03
1.55674E-02 9.85728E-01 8.79185E-01 0.00000E+00 1.10023E-03
1.57390E-02 1.00673E+00 8.95569E-01 0.00000E+00 1.14715E-03
1.59105E-02 1.02793E+00 9.12007E-01 0.00000E+00 1.19547E-03
1.60821E-02 1.04933E+00 9.28495E-01 0.00000E+00 1.24523E-03
1.62538E-02 1.07092E+00 9.45028E-01 0.00000E+00 1.29635E-03
1.64254E-02 1.09271E+00 9.61607E-01 0.00000E+00 1.34903E-03
1.65971E-02 1.11469E+00 9.78223E-01 0.00000E+00 1.40322E-03
1.67688E-02 1.13686E+00 9.94874E-01 0.00000E+00 1.45892E-03
1.69405E-02 1.15922E+00 1.01156E+00 0.00000E+00 1.51616E-03
1.71122E-02 1.18178E+00 1.02827E+00 0.00000E+00 1.57501E-03
1.72840E-02 1.20452E+00 1.04500E+00 0.00000E+00 1.63538E-03
1.74558E-02 1.22746E+00 1.06176E+00 0.00000E+00 1.69743E-03
1.76276E-02 1.25058E+00 1.07853E+00 0.00000E+00 1.76117E-03
1.77995E-02 1.27389E+00 1.09531E+00 0.00000E+00 1.82644E-03
1.79714E-02 1.29738E+00 1.11211E+00 0.00000E+00 1.89347E-03
1.81433E-02 1.32106E+00 1.12891E+00 0.00000E+00 1.96214E-03
1.83153E-02 1.34493E+00 1.14571E+00 0.00000E+00 2.03262E-03
1.84873E-02 1.36897E+00 1.16251E+00 0.00000E+00 2.10478E-03
1.86593E-02 1.39320E+00 1.17931E+00 0.00000E+00 2.17876E-03
1.88313E-02 1.41761E+00 1.19609E+00 0.00000E+00 2.25455E-03
1.90034E-02 1.44220E+00 1.21286E+00 0.00000E+00 2.33214E-03
1.91755E-02 1.46697E+00 1.22962E+00 0.00000E+00 2.41157E-03
1.93477E-02 1.49191E+00 1.24636E+00 0.00000E+00 2.49265E-03
1.95199E-02 1.51704E+00 1.26306E+00 0.00000E+00 2.57599E-03
1.96921E-02 1.54233E+00 1.27974E+00 0.00000E+00 2.66101E-03
1.98644E-02 1.56781E+00 1.29640E+00 0.00000E+00 2.74784E-03
2.00367E-02 1.59346E+00 1.31301E+00 0.00000E+00 2.83690E-03
2.02090E-02 1.61928E+00 1.32958E+00 0.00000E+00 2.92774E-03
2.03814E-02 1.64527E+00 1.34611E+00 0.00000E+00 3.02056E-03
2.05538E-02 1.67143E+00 1.36259E+00 0.00000E+00 3.11548E-03
2.07263E-02 1.69777E+00 1.37903E+00 0.00000E+00 3.21233E-03
2.08988E-02 1.72427E+00 1.39541E+00 0.00000E+00 3.31123E-03
2.10714E-02 1.75094E+00 1.41171E+00 0.00000E+00 3.41243E-03
2.12440E-02 1.77778E+00 1.42797E+00 0.00000E+00 3.51547E-03
2.14166E-02 1.80478E+00 1.44418E+00 0.00000E+00 3.62027E-03
2.15893E-02 1.83195E+00 1.46030E+00 0.00000E+00 3.72761E-03
2.17620E-02 1.85928E+00 1.47635E+00 0.00000E+00 3.83692E-03
2.19348E-02 1.88678E+00 1.49232E+00 0.00000E+00 3.94843E-03
2.21076E-02 1.91443E+00 1.50820E+00 0.00000E+00 4.06219E-03
2.22805E-02 1.94225E+00 1.52401E+00 0.00000E+00 4.17797E-03
2.24534E-02 1.97023E+00 1.53973E+00 0.00000E+00 4.29593E-03
2.26264E-02 1.99837E+00 1.55535E+00 0.00000E+00 4.41634E-03
2.27994E-02 2.02666E+00 1.57088E+00 0.00000E+00 4.53887E-03
2.29725E-02 2.05512E+00 1.58630E+00 0.00000E+00 4.66368E-03
2.31457E-02 2.08372E+00 1.60163E+00 0.00000E+00 4.79065E-03
2.33189E-02 2.11249E+00 1.61686E+00 0.00000E+00 4.91999E-03
2.34921E-02 2.14141E+00 1.63197E+00 0.00000E+00 5.05149E-03
2.36655E-02 2.17048E+00 1.64696E+00 0.00000E+00 5.18535E-03
2.38388E-02 2.19970E+00 1.66184E+00 0.00000E+00 5.32155E-03
2.40123E-02 2.22908E+00 1.67659E+00 0.00000E+00 5.46029E-03
2.41858E-02 2.25860E+00 1.69122E+00 0.00000E+00 5.60103E-03
2.43593E-02 2.28828E+00 1.70573E+00 0.00000E+00 5.74425E-03
2.45330E-02 2.31810E+00 1.72009E+00 0.00000E+00 5.88997E-03
2.47067E-02 2.34807E+00 1.73433E+00 0.00000E+00 6.03785E-03
2.48804E-02 2.37819E+00 1.74843E+00 0.00000E+00 6.18821E-03
2.50543E-02 2.40845E+00 1.76238E+00 0.00000E+00 6.34112E-03
2.52282E-02 2.43886E+00 1.77618E+00 0.00000E+00 6.49655E-03
2.54021E-02 2.46941E+00 1.78984E+00 0.00000E+00 6.65409E-03
2.55762E-02 2.50011E+00 1.80334E+00 0.00000E+00 6.81417E-03
2.57503E-02 2.53094E+00 1.81669E+00 0.00000E+00 6.97680E-03
2.59245E-02 2.56192E+00 1.82988E+00 0.00000E+00 7.14175E-03
2.60988E-02 2.59304E+00 1.84289E+00 0.00000E+00 7.30944E-03
2.62732E-02 2.62430E+00 1.85575E+00 0.00000E+00 7.47929E-03
2.64476E-02 2.65569E+00 1.86844E+00 0.00000E+00 7.65172E-03
2.66221E-02 2.68723E+00 1.88095E+00 0.00000E+00 7.82680E-03
2.67968E-02 2.71890E+00 1.89329E+00 0.00000E+00 8.00411E-03
2.69715E-02 2.75071E+00 1.90545E+00 0.00000E+00 8.18398E-03
2.71462E-02 2.78265E+00 1.91742E+00 0.00000E+00 8.36659E-03
2.73211E-02 2.81473E+00 1.92919E+00 0.00000E+00 8.55172E-03
2.74961E-02 2.84694E+00 1.94080E+00 0.00000E+00 8.73897E-03
2.76712E-02 2.87928E+00 1.95221E+00 0.00000E+00 8.92931E-03
2.78463E-02 2.91175E+00 1.96340E+00 0.00000E+00 9.12181E-03
2.80216E-02 2.94436E+00 1.97443E+00 0.00000E+00 9.31657E-03
2.81970E-02 2.97710E+00 1.98522E+00 0.00000E+00 9.51440E-03
2.83724E-02 3.00997E+00 1.99580E+00 0.00000E+00 9.71493E-03
2.85480E-02 3.04296E+00 2.00620E+00 0.00000E+00 9.91756E-03
2.87237E-02 3.07609E+00 2.01638E+00 0.00000E+00 1.01226E-02
2.88995E-02 3.10934E+00 2.02635E+00 0.00000E+00 1.03305E-02
2.90754E-02 3.14272E+00 2.03606E+00 0.00000E+00 1.05414E-02
2.92514E-02 3.17622E+00 2.04562E+00 0.00000E+00 1.07538E-02
2.94276E-02 3.20985E+00 2.05491E+00 0.00000E+00 1.09694E-02
2.96038E-02 3.24361E+00 2.06398E+00 0.00000E+00 1.11869E-02
2.97802E-02 3.27749E+00 2.07280E+00 0.00000E+00 1.14083E-02
2.99567E-02 3.31149E+00 2.08141E+00 0.00000E+00 1.16317E-02
3.01333E-02 3.34561E+00 2.08978E+00 0.00000E+00 1.18576E-02
3.03101E-02 3.37986E+00 2.09791E+00 0.00000E+00 1.20860E-02
3.04870E-02 3.41423E+00 2.10581E+00 0.00000E+00 1.23167E-02
3.06640E-02 3.44872E+00 2.11346E+00 0.00000E+00 1.25501E-02
3.08412E-02 3.48334E+00 2.12084E+00 0.00000E+00 1.27871E-02
3.10185E-02 3.51807E+00 2.12800E+00 0.00000E+00 1.30255E-02
3.11960E-02 3.55292E+00 2.13490E+00 0.00000E+00 1.32658E-02
3.13736E-02 3.58789E+00 2.14154E+00 0.00000E+00 1.35093E-02
3.15513E-02 3.62298E+00 2.14791E+00 0.00000E+00 1.37558E-02
3.17292E-02 3.65818E+00 2.15402E+00 0.00000E+00 1.40046E-02
3.19073E-02 3.69351E+00 2.15989E+00 0.00000E+00 1.42556E-02
3.20856E-02 3.72895E+00 2.16551E+00 0.00000E+00 1.45089E-02
3.22640E-02 3.76451E+00 2.17082E+00 0.00000E+00 1.47653E-02
3.24425E-02 3.80019E+00 2.17587E+00 0.00000E+00 1.50241E-02
3.26213E-02 3.83598E+00 2.18065E+00 0.00000E+00 1.52852E-02
3.28002E-02 3.87188E+00 2.18514E+00 0.00000E+00 1.55491E-02
3.29793E-02 3.90791E+00 2.18937E+00 0.00000E+00 1.58152E-02
3.31586E-02 3.94405E+00 2.19333E+00 0.00000E+00 1.60836E-02
3.33380E-02 3.98030E+00 2.19696E+00 0.00000E+00 1.63535E-02
3.35177E-02 4.01667E+00 2.20034E+00 0.00000E+00 1.66268E-02
3.36976E-02 4.05315E+00 2.20342E+00 0.00000E+00 1.69046E-02
3.38776E-02 4.08974E+00 2.20620E+00 0.00000E+00 1.71832E-02
3.40579E-02 4.12645E+00 2.20871E+00 0.00000E+00 1.74636E-02
3.42384E-02 4.16328E+00 2.21089E+00 0.00000E+00 1.77474E-02
3.44191E-02 4.20021E+00 2.21281E+00 0.00000E+00 1.80328E-02
3.46000E-02 4.23727E+00 2.21442E+00 0.00000E+00 1.83203E-02
3.47811E-02 4.27443E+00 2.21571E+00 0.00000E+00 1.86113E-02
3.49625E-02 4.31171E+00 2.21674E+00 0.00000E+00 1.89035E-02
3.51441E-02 4.34910E+00 2.21743E+00 0.00000E+00 1.91978E-02
3.53260E-02 4.38661E+00 2.21783E+00 0.00000E+00 1.94958E-02
3.55081E-02 4.42423E+00 2.21789E+00 0.00000E+00 1.97952E-02
3.56904E-02 4.46196E+00 2.21767E+00 0.00000E+00 2.00965E-02
3.58730E-02 4.49981E+00 2.21709E+00 0.00000E+00 2.04017E-02
3.60559E-02 4.53777E+00 2.21622E+00 0.00000E+00 2.07076E-02
3.62390E-02 4.57584E+00 2.21506E+00 0.00000E+00 2.10157E-02
3.64224E-02 4.61403E+00 2.21355E+00 0.00000E+00 2.13257E-02
3.66061E-02 4.65234E+00 2.21169E+00 0.00000E+00 2.16386E-02
3.67901E-02 4.69076E+00 2.20954E+00 0.00000E+00 2.19544E-02
3.69744E-02 4.72929E+00 2.20704E+00 0.00000E+00 2.22747E-02
3.71590E-02 4.76794E+00 2.20421E+00 0.00000E+00 2.25925E-02
3.73439E-02 4.80671E+00 2.20109E+00 0.00000E+00 2.29124E-02
3.75291E-02 4.84560E+00 2.19761E+00 0.00000E+00 2.32361E-02
3.77146E-02 4.88460E+00 2.19379E+00 0.00000E+00 2.35622E-02
3.79005E-02 4.92372E+00 2.18964E+00 0.00000E+00 2.38901E-02
3.80867E-02 4.96295E+00 2.18515E+00 0.00000E+00 2.42187E-02
3.82732E-02 5.00231E+00 2.18031E+00 0.00000E+00 2.45517E-02
3.84602E-02 5.04179E+00 2.17513E+00 0.00000E+00 2.48858E-02
3.86474E-02 5.08138E+00 2.16961E+00 0.00000E+00 2.52232E-02
3.88351E-02 5.12110E+00 2.16374E+00 0.00000E+00 2.55582E-02
3.90231E-02 5.16094E+00 2.15755E+00 0.00000E+00 2.58974E-02
3.92115E-02 5.20090E+00 2.15096E+00 0.00000E+00 2.62389E-02
3.94004E-02 5.24099E+00 2.14404E+00 0.00000E+00 2.65825E-02
3.95896E-02 5.28120E+00 2.13677E+00 0.00000E+00 2.69254E-02
3.97793E-02 5.32154E+00 2.12914E+00 0.00000E+00 2.72767E-02
3.99693E-02 5.36200E+00 2.12121E+00 0.00000E+00 2.76218E-02
4.01599E-02 5.40260E+00 2.11277E+00 0.00000E+00 2.79738E-02
4.03509E-02 5.44332E+00 2.10411E+00 0.00000E+00 2.83253E-02
4.05423E-02 5.48417E+00 2.09500E+00 0.00000E+00 2.86791E-02
4.07342E-02 5.52516E+00 2.08559E+00 0.00000E+00 2.90338E-02
4.09267E-02 5.56628E+00 2.07581E+00 0.00000E+00 2.93902E-02
4.11196E-02 5.60754E+00 2.06565E+00 0.00000E+00 2.97485E-02
4.13130E-02 5.64893E+00 2.05506E+00 0.00000E+00 3.01093E-02
4.15069E-02 5.69046E+00 2.04420E+00 0.00000E+00 3.04696E-02
4.17014E-02 5.73213E+00 2.03292E+00 0.00000E+00 3.08324E-02
4.18965E-02 5.77395E+00 2.02124E+00 0.00000E+00 3.11970E-02
4.20921E-02 5.81591E+00 2.00916E+00 0.00000E+00 3.15636E-02
4.22883E-02 5.85801E+00 1.99674E+00 0.00000E+00 3.19303E-02
4.24851E-02 5.90026E+00 1.98395E+00 0.00000E+00 3.22983E-02
4.26825E-02 5.94267E+00 1.97077E+00 0.00000E+00 3.26699E-02
4.28805E-02 5.98523E+00 1.95715E+00 0.00000E+00 3.30394E-02
4.30792E-02 6.02794E+00 1.94318E+00 0.00000E+00 3.34117E-02
4.32785E-02 6.07081E+00 1.92890E+00 0.00000E+00 3.37835E-02
4.34786E-02 6.11384E+00 1.91411E+00 0.00000E+00 3.41618E-02
4.36793E-02 6.15704E+00 1.89902E+00 0.00000E+00 3.45338E-02
4.38807E-02 6.20040E+00 1.88342E+00 0.00000E+00 3.49107E-02
4.40829E-02 6.24393E+00 1.86752E+00 0.00000E+00 3.52825E-02
4.42858E-02 6.28764E+00 1.85117E+00 0.00000E+00 3.56662E-02
4.44895E-02 6.33151E+00 1.83447E+00 0.00000E+00 3.60448E-02
4.46940E-02 6.37557E+00 1.81729E+00 0.00000E+00 3.64284E-02
4.48994E-02 6.41981E+00 1.79979E+00 0.00000E+00 3.68056E-02
4.51056E-02 6.46424E+00 1.78180E+00 0.00000E+00 3.71876E-02
4.53126E-02 6.50886E+00 1.76337E+00 0.00000E+00 3.75709E-02
4.55205E-02 6.55367E+00 1.74468E+00 0.00000E+00 3.79520E-02
4.57294E-02 6.59868E+00 1.72546E+00 0.00000E+00 3.83358E-02
4.59392E-02 6.64390E+00 1.70576E+00 0.00000E+00 3.87211E-02
4.61500E-02 6.68932E+00 1.68577E+00 0.00000E+00 3.91046E-02
4.63617E-02 6.73495E+00 1.66527E+00 0.00000E+00 3.94899E-02
4.65746E-02 6.78080E+00 1.64442E+00 0.00000E+00 3.98741E-02
4.67884E-02 6.82688E+00 1.62304E+00 0.00000E+00 4.02605E-02
4.70034E-02 6.87318E+00 1.60118E+00 0.00000E+00 4.06468E-02
4.72195E-02 6.91971E+00 1.57906E+00 0.00000E+00 4.10323E-02
4.74367E-02 6.96649E+00 1.55646E+00 0.00000E+00 4.14172E-02
4.76552E-02 7.01350E+00 1.53317E+00 0.00000E+00 4.18056E-02
4.78748E-02 7.06078E+00 1.50987E+00 0.00000E+00 4.21880E-02
4.80958E-02 7.10831E+00 1.48584E+00 0.00000E+00 4.25742E-02
4.83180E-02 7.15610E+00 1.46121E+00 0.00000E+00 4.29622E-02
4.85417E-02 7.20417E+00 1.43637E+00 0.00000E+00 4.33468E-02
4.87667E-02 7.25252E+00 1.41123E+00 0.00000E+00 4.37307E-02
4.89931E-02 7.30114E+00 1.38516E+00 0.00000E+00 4.41152E-02
4.92211E-02 7.35009E+00 1.35901E+00 0.00000E+00 4.45002E-02
4.94505E-02 7.39931E+00 1.33205E+00 0.00000E+00 4.48825E-02
4.96816E-02 7.44887E+00 1.30498E+00 0.00000E+00 4.52634E-02
4.99143E-02 7.49874E+00 1.27721E+00 0.00000E+00 4.56460E-02
5.01487E-02 7.54895E+00 1.24911E+00 0.00000E+00 4.60245E-02
5.03849E-02 7.59950E+00 1.22026E+00 0.00000E+00 4.64045E-02
5.06229E-02 7.65041E+00 1.19108E+00 0.00000E+00 4.67836E-02
5.08627E-02 7.70169E+00 1.16149E+00 0.00000E+00 4.71599E-02
5.11045E-02 7.75333E+00 1.13124E+00 0.00000E+00 4.75345E-02
5.13484E-02 7.80537E+00 1.10057E+00 0.00000E+00 4.79070E-02
5.15943E-02 7.85782E+00 1.06943E+00 0.00000E+00 4.82784E-02
5.18424E-02 7.91068E+00 1.03758E+00 0.00000E+00 4.86487E-02
5.20927E-02 7.96397E+00 1.00531E+00 0.00000E+00 4.90157E-02
5.23454E-02 8.01772E+00 9.72486E-01 0.00000E+00 4.93813E-02
5.26005E-02 8.07192E+00 9.39062E-01 0.00000E+00 4.97461E-02
5.28582E-02 8.12661E+00 9.05203E-01 0.00000E+00 5.01056E-02
5.31184E-02 8.18179E+00 8.70771E-01 0.00000E+00 5.04637E-02
5.33814E-02 8.23749E+00 8.35795E-01 0.00000E+00 5.08154E-02
5.36472E-02 8.29372E+00 8.00065E-01 0.00000E+00 5.11692E-02
5.39159E-02 8.35051E+00 7.63842E-01 0.00000E+00 5.15161E-02
5.41878E-02 8.40789E+00 7.27240E-01 0.00000E+00 5.18599E-02
5.44628E-02 8.46587E+00 6.89909E-01 0.00000E+00 5.21996E-02
5.47412E-02 8.52447E+00 6.51910E-01 0.00000E+00 5.25362E-02
5.50231E-02 8.58373E+00 6.13305E-01 0.00000E+00 5.28680E-02
5.53086E-02 8.64367E+00 5.74284E-01 0.00000E+00 5.31923E-02
5.55979E-02 8.70432E+00 5.34567E-01 0.00000E+00 5.35125E-02
5.58912E-02 8.76571E+00 4.93982E-01 0.00000E+00 5.38293E-02
5.61887E-02 8.82788E+00 4.53075E-01 0.00000E+00 5.41359E-02
5.64905E-02 8.89086E+00 4.11297E-01 0.00000E+00 5.44393E-02
5.67970E-02 8.95469E+00 3.68903E-01 0.00000E+00 5.47350E-02
5.71082E-02 9.01941E+00 3.25881E-01 0.00000E+00 5.50228E-02
5.74245E-02 9.08506E+00 2.82062E-01 0.00000E+00 5.53044E-02
5.77461E-02 9.15169E+00 2.37821E-01 0.00000E+00 5.55728E-02
5.80733E-02 9.21935E+00 1.92755E-01 0.00000E+00 5.58344E-02
5.84064E-02 9.28809E+00 1.46853E-01 0.00000E+00 5.60875E-02
5.87457E-02 9.35797E+00 1.00345E-01 0.00000E+00 5.63286E-02
5.90916E-02 9.42905E+00 5.31887E-02 0.00000E+00 5.65562E-02
5.94444E-02 9.50139E+00 5.18167E-03 0.00000E+00 5.67740E-02
5.98046E-02 9.57508E+00 -4.35117E-02 0.00000E+00 5.69773E-02
6.01726E-02 9.65018E+00 -9.29079E-02 0.00000E+00 5.71652E-02
6.05489E-02 9.72678E+00 -1.42942E-01 0.00000E+00 5.73362E-02
6.09340E-02 9.80498E+00 -1.93985E-01 0.00000E+00 5.74931E-02
6.13285E-02 9.88486E+00 -2.45691E-01 0.00000E+00 5.76309E-02
6.17329E-02 9.96655E+00 -2.97991E-01 0.00000E+00 5.77460E-02
6.21481E-02 1.00502E+01 -3.51141E-01 0.00000E+00 5.78405E-02
6.25747E-02 1.01358E+01 -4.05002E-01 0.00000E+00 5.79109E-02
6.30137E-02 1.02237E+01 -4.59453E-01 0.00000E+00 5.79526E-02
6.34658E-02 1.03139E+01 -5.14690E-01 0.00000E+00 5.79678E-02
6.39322E-02 1.04066E+01 -5.70376E-01 0.00000E+00 5.79479E-02
6.44140E-02 1.05020E+01 -6.26803E-01 0.00000E+00 5.78956E-02
6.49124E-02 1.06004E+01 -6.83824E-01 0.00000E+00 5.78053E-02
6.54290E-02 1.07020E+01 -7.41477E-01 0.00000E+00 5.76774E-02
6.59652E-02 1.08070E+01 -7.98959E-01 0.00000E+00 5.74890E-02
6.65229E-02 1.09157E+01 -8.57051E-01 0.00000E+00 5.72558E-02
6.71043E-02 1.10285E+01 -9.15255E-01 0.00000E+00 5.69701E-02
6.77115E-02 1.11458E+01 -9.73155E-01 0.00000E+00 5.66058E-02
6.83474E-02 1.12681E+01 -1.03069E+00 0.00000E+00 5.61725E-02
6.90149E-02 1.13957E+01 -1.08761E+00 0.00000E+00 5.56589E-02
6.97176E-02 1.15293E+01 -1.14351E+00 0.00000E+00 5.50527E-02
7.04598E-02 1.16696E+01 -1.19733E+00 0.00000E+00 5.43350E-02
7.12461E-02 1.18173E+01 -1.24909E+00 0.00000E+00 5.35008E-02
7.20823E-02 1.19733E+01 -1.29768E+00 0.00000E+00 5.25310E-02
7.29751E-02 1.21386E+01 -1.34212E+00 0.00000E+00 5.14081E-02
7.39322E-02 1.23145E+01 -1.38052E+00 0.00000E+00 5.01045E-02
7.49633E-02 1.25025E+01 -1.41165E+00 0.00000E+00 4.86033E-02
7.60795E-02 1.27041E+01 -1.43224E+00 0.00000E+00 4.68671E-02
7.72942E-02 1.29215E+01 -1.43959E+00 0.00000E+00 4.48714E-02
7.86236E-02 1.31569E+01 -1.42985E+00 0.00000E+00 4.25918E-02
8.00869E-02 1.34130E+01 -1.39701E+00 0.00000E+00 3.99924E-02
8.17066E-02 1.36931E+01 -1.33417E+00 0.00000E+00 3.70556E-02
8.35086E-02 1.40006E+01 -1.23295E+00 0.00000E+00 3.37943E-02
8.55218E-02 1.43392E+01 -1.08315E+00 0.00000E+00 3.02633E-02
8.77760E-02 1.47125E+01 -8.73365E-01 0.00000E+00 2.65945E-02
9.02982E-02 1.51234E+01 -5.93018E-01 0.00000E+00 2.30448E-02
9.31079E-02 1.55734E+01 -2.36578E-01 0.00000E+00 2.00527E-02
