   .703925E-04   .990565E-02   .990565E-02   .000000E+00   .819011E-13
   .718146E-04   .103099E-01   .103099E-01   .000000E+00   .886988E-13
   .732653E-04   .107306E-01   .107306E-01   .000000E+00   .960630E-13
   .747454E-04   .111685E-01   .111685E-01   .000000E+00   .104004E-12
   .762553E-04   .116243E-01   .116243E-01   .000000E+00   .112665E-12
   .777958E-04   .120987E-01   .120987E-01   .000000E+00   .122047E-12
   .793674E-04   .125924E-01   .125924E-01   .000000E+00   .132112E-12
   .809707E-04   .131063E-01   .131063E-01   .000000E+00   .143111E-12
   .826064E-04   .136411E-01   .136411E-01   .000000E+00   .154984E-12
   .842752E-04   .141978E-01   .141978E-01   .000000E+00   .167845E-12
   .859776E-04   .147772E-01   .147772E-01   .000000E+00   .181703E-12
   .877145E-04   .153802E-01   .153802E-01   .000000E+00   .196834E-12
   .894865E-04   .160079E-01   .160079E-01   .000000E+00   .213049E-12
   .912942E-04   .166611E-01   .166611E-01   .000000E+00   .230790E-12
   .931385E-04   .173410E-01   .173410E-01   .000000E+00   .249925E-12
   .950200E-04   .180487E-01   .180487E-01   .000000E+00   .270657E-12
   .969395E-04   .187852E-01   .187852E-01   .000000E+00   .292990E-12
   .988978E-04   .195518E-01   .195518E-01   .000000E+00   .317388E-12
   .100896E-03   .203496E-01   .203496E-01   .000000E+00   .343817E-12
   .102934E-03   .211800E-01   .211800E-01   .000000E+00   .372125E-12
   .105013E-03   .220443E-01   .220443E-01   .000000E+00   .403102E-12
   .107135E-03   .229439E-01   .229439E-01   .000000E+00   .436527E-12
   .109299E-03   .238802E-01   .238801E-01   .000000E+00   .472733E-12
   .111507E-03   .248546E-01   .248546E-01   .000000E+00   .511733E-12
   .113760E-03   .258689E-01   .258688E-01   .000000E+00   .554344E-12
   .116058E-03   .269245E-01   .269244E-01   .000000E+00   .599986E-12
   .118402E-03   .280231E-01   .280231E-01   .000000E+00   .649941E-12
   .120794E-03   .291667E-01   .291666E-01   .000000E+00   .703819E-12
   .123234E-03   .303568E-01   .303568E-01   .000000E+00   .762197E-12
   .125724E-03   .315955E-01   .315955E-01   .000000E+00   .825091E-12
   .128264E-03   .328848E-01   .328848E-01   .000000E+00   .893789E-12
   .130855E-03   .342267E-01   .342266E-01   .000000E+00   .968206E-12
   .133498E-03   .356233E-01   .356232E-01   .000000E+00   .104795E-11
   .136195E-03   .370769E-01   .370768E-01   .000000E+00   .113518E-11
   .138946E-03   .385898E-01   .385897E-01   .000000E+00   .122932E-11
   .141753E-03   .401644E-01   .401643E-01   .000000E+00   .133130E-11
   .144617E-03   .418032E-01   .418032E-01   .000000E+00   .144121E-11
   .147538E-03   .435090E-01   .435089E-01   .000000E+00   .156120E-11
   .150519E-03   .452843E-01   .452842E-01   .000000E+00   .168989E-11
   .153559E-03   .471320E-01   .471319E-01   .000000E+00   .183057E-11
   .156661E-03   .490551E-01   .490550E-01   .000000E+00   .198238E-11
   .159826E-03   .510566E-01   .510566E-01   .000000E+00   .214687E-11
   .163055E-03   .531398E-01   .531398E-01   .000000E+00   .232424E-11
   .166349E-03   .553080E-01   .553079E-01   .000000E+00   .251772E-11
   .169709E-03   .575647E-01   .575646E-01   .000000E+00   .272730E-11
   .173138E-03   .599133E-01   .599132E-01   .000000E+00   .295234E-11
   .176635E-03   .623578E-01   .623577E-01   .000000E+00   .319727E-11
   .180204E-03   .649020E-01   .649019E-01   .000000E+00   .346288E-11
   .183844E-03   .675500E-01   .675498E-01   .000000E+00   .374899E-11
   .187558E-03   .703059E-01   .703058E-01   .000000E+00   .406102E-11
   .191347E-03   .731743E-01   .731742E-01   .000000E+00   .439902E-11
   .195212E-03   .761597E-01   .761595E-01   .000000E+00   .476325E-11
   .199156E-03   .792668E-01   .792666E-01   .000000E+00   .515843E-11
   .203179E-03   .825006E-01   .825004E-01   .000000E+00   .558692E-11
   .207283E-03   .858663E-01   .858661E-01   .000000E+00   .605081E-11
   .211471E-03   .893693E-01   .893691E-01   .000000E+00   .655162E-11
   .215743E-03   .930151E-01   .930149E-01   .000000E+00   .709681E-11
   .220101E-03   .968096E-01   .968094E-01   .000000E+00   .768657E-11
   .224547E-03   .100759E+00   .100759E+00   .000000E+00   .832276E-11
